Grant.Status,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.0,RFCD.1,RFCD.2,RFCD.3,RFCD.4,RFCD.5,RFCD.6,RFCD.7,RFCD.8,RFCD.9,RFCD.10,RFCD.11,RFCD.12,RFCD.13,RFCD.14,RFCD.15,RFCD.16,RFCD.17,RFCD.18,RFCD.19,RFCD.20,RFCD.21,RFCD.22,RFCD.23,RFCD.24,SEO.0,SEO.1,SEO.2,SEO.3,SEO.4,SEO.5,SEO.6,SEO.7,SEO.8,SEO.9,SEO.10,SEO.11,SEO.12,SEO.13,SEO.14,SEO.15,SEO.16,SEO.17,SEO.18,SEO.19
0,1.0,10.0,6.0,2.0,1,1.0,1,1.0,20.0,0.0,1.0,1,0.0,0.0,1,1.0,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,55.27897480510376,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,1.0,1.0,0.0,1,1.0,1,1.0,5.0,1.0,4.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,6.0,6.0,2.0,0.0,1,1.0,1,0.0,15.0,5.0,18.0,1,0.0,0.0,2,0.5,67.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,14.0,11.0,4.0,8.0,1,1.0,2,0.0,25.0,2.0,8.0,1,0.0,0.0,3,0.3333333333333333,59.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3.0,4.0,5.0,5.0,1,1.0,1,0.0,5.0,3.0,1.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,4.0,7.0,1,0.0,0.0,2,0.3333333333333333,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,29.0,21.0,11.0,8.0,1,1.0,1,0.0,10.0,4.0,1.0,1,1.0,0.0,2,0.5,57.0,3,7,10,192,3,40.0,5.0,200000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
1,0.0,0.0,5.0,1.0,1,1.0,1,1.0,20.0,2.0,0.0,1,0.0,0.0,2,0.5,62.0,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.0,2.0,1.0,1.0,1,1.0,2,2.0,10.0,2.0,9.0,1,0.0,0.0,2,0.6666666666666666,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.0,0.0,0.0,0.0,2,0.5,2,2.0,25.0,6.0,13.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,11.0,20.0,15.0,1.0,3,0.3333333333333333,3,1.0,15.0,11.0,45.0,1,0.0,0.0,3,0.5,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,1,1.0,1,0.0,0.0,0.0,5.0,1,0.0,0.0,2,0.3333333333333333,62.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,10.0,4.0,12.0,2,0.0,0.0,2,0.4,54.5,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,1.0,0.0,6.0,2,0.5,2,1.0,15.0,4.0,9.0,1,0.0,0.0,2,0.5,54.5,3,7,10,192,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,11.0,17.0,2,0.5,2,1.0,10.0,4.0,11.0,1,0.0,0.0,3,0.16666666666666666,59.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,1.0,0.0,0.0,1,1.0,1,0.0,10.0,1.0,3.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,6.0,4.0,1.0,1,0.0,1,1.0,10.0,3.0,3.0,1,1.0,0.0,2,0.5,67.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0
0,8.0,5.0,7.0,0.0,1,1.0,2,2.0,20.0,5.0,10.0,1,1.0,0.0,2,0.5,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,1.0,5.0,0.0,1,1.0,1,0.0,5.0,4.0,8.0,1,0.0,0.0,2,0.3333333333333333,42.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,5.0,1.0,1.0,1,0.0,0.0,2,0.5,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11.0,9.0,1.0,0.0,2,0.5,2,1.0,10.0,3.0,2.0,2,0.0,0.0,1,1.0,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,1.0,2,1.0,15.0,1.0,8.0,1,0.0,0.0,1,1.0,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,11.0,26.0,10.0,2.0,1,0.0,3,2.0,35.0,8.0,12.0,2,0.0,0.0,2,0.75,53.66666666666666,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,8.0,11.0,3.0,3.0,1,1.0,2,2.0,15.0,4.0,4.0,1,0.0,0.0,3,0.3333333333333333,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0,1.0,0.0,0.0,2,0.5,2,2.0,15.0,4.0,20.0,1,0.0,0.0,3,0.3333333333333333,54.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
0,12.0,19.0,10.0,2.0,1,1.0,1,1.0,20.0,3.0,0.0,1,0.0,0.0,2,0.3333333333333333,72.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,3.0,3.0,4.0,0.0,2,0.5,2,2.0,25.0,3.0,4.0,1,1.0,0.0,2,0.6666666666666666,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,17.0,31.0,19.0,12.0,1,1.0,3,1.0,30.0,3.0,16.0,3,0.0,0.0,2,0.6,53.66666666666666,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0
0,13.0,23.0,7.0,9.0,1,1.0,3,2.0,35.0,7.0,19.0,3,1.0,0.0,2,0.6,65.33333333333333,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,55.27897480510376,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7.0,8.0,0.0,1.0,1,0.0,1,1.0,15.0,4.0,4.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,3.0,1.0,1.0,0.0,1,1.0,1,1.0,5.0,1.0,4.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,1.0,0.0,1.0,2,0.5,2,2.0,10.0,3.0,8.0,1,0.0,0.0,2,0.3333333333333333,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,8.0,3.0,0.0,0.0,1,1.0,1,0.0,5.0,3.0,7.0,1,0.0,0.0,1,1.0,67.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,17.0,14.0,11.0,9.0,1,1.0,2,1.0,15.0,6.0,4.0,2,0.0,0.0,1,1.0,54.5,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0,8.0,2.0,0.0,2,0.5,2,2.0,25.0,0.0,4.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,9.0,4.0,2.0,0.0,1,1.0,2,2.0,25.0,3.0,6.0,2,1.0,0.0,3,0.3333333333333333,52.0,3,7,10,192,3,40.0,5.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7.0,19.0,10.0,3.0,1,1.0,1,0.0,20.0,3.0,1.0,1,0.0,0.0,2,0.3333333333333333,52.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,6.0,6.0,2.0,7.0,1,1.0,2,1.0,20.0,3.0,6.0,2,0.0,0.0,3,0.25,57.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,1,1.0,1,0.0,0.0,0.0,5.0,1,0.0,0.0,2,0.5,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,11.0,17.0,2,0.5,2,1.0,10.0,4.0,11.0,1,0.0,0.0,3,0.16666666666666666,59.5,3,7,10,192,3,40.0,5.0,200000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,6.0,39.0,8.0,3,0.3333333333333333,5,2.0,20.0,12.0,24.0,1,0.0,0.0,1,1.0,54.0,3,7,10,192,3,266.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,2.0,0.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,3.0,5.0,1.0,0.0,1,1.0,1,0.0,5.0,0.0,4.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,40.0,5.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,3.0,2.0,1.0,1,1.0,1,1.0,15.0,0.0,6.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7.0,13.0,5.0,1.0,2,0.5,2,2.0,30.0,3.0,6.0,2,0.0,0.0,2,0.5,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,8.0,1.0,2.0,1,1.0,1,0.0,10.0,0.0,1.0,1,0.0,0.0,2,0.3333333333333333,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.0,7.0,2.0,0.0,1,1.0,1,1.0,10.0,0.0,11.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17.0,30.0,13.0,5.0,1,1.0,3,3.0,25.0,6.0,3.0,1,1.0,0.0,2,0.75,47.0,3,7,10,192,3,4.0,1.0,200000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,31.0,51.0,42.0,25.0,1,1.0,3,2.0,30.0,4.0,15.0,1,0.0,0.0,2,0.6,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2.0,5.0,0.0,3.0,1,1.0,2,0.0,15.0,2.0,0.0,1,0.0,0.0,2,0.3333333333333333,59.5,3,7,10,192,3,4.0,1.0,3000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,13.0,5.0,5.0,0.0,1,1.0,2,2.0,25.0,3.0,3.0,1,0.0,0.0,2,0.6666666666666666,54.5,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16.0,17.0,23.0,4.0,1,1.0,2,0.0,10.0,7.0,16.0,1,0.0,0.0,1,1.0,49.5,3,7,10,192,3,40.0,5.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,16.0,18.0,11.0,5.0,1,1.0,1,1.0,15.0,7.0,12.0,1,0.0,0.0,2,0.0,52.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,5.0,4.0,5.0,1,1.0,2,2.0,20.0,2.0,12.0,1,1.0,0.0,1,1.0,54.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
1,9.0,18.0,7.0,5.0,1,1.0,2,2.0,35.0,8.0,5.0,2,0.0,0.0,1,1.0,67.0,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2.0,5.0,4.0,0.0,2,0.5,2,2.0,20.0,6.0,10.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,9.0,8.0,0.0,1,0.0,1,1.0,5.0,3.0,12.0,1,0.0,0.0,2,0.5,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11.0,10.0,1.0,7.0,1,1.0,1,1.0,10.0,1.0,1.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,17.0,24.0,14.0,1,1.0,1,0.0,10.0,1.0,5.0,1,0.0,0.0,2,0.3333333333333333,57.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0,8.0,18.0,15.0,16.0,2,0.6666666666666666,4,2.0,25.0,9.0,15.0,2,0.0,0.0,2,0.75,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
1,51.0,16.0,13.0,6.0,3,0.3333333333333333,3,2.0,30.0,6.0,9.0,2,1.0,0.0,1,1.0,55.33333333333334,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,8.0,2.0,1.0,0.0,1,1.0,1,1.0,5.0,3.0,3.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,6.0,2.0,1.0,5.0,1,1.0,2,2.0,25.0,4.0,9.0,1,0.0,0.0,3,0.25,54.5,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,5.0,4.0,7.0,1.0,1,1.0,1,1.0,10.0,1.0,2.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,8.0,39.0,14.0,9.0,1,1.0,3,3.0,45.0,7.0,4.0,2,0.0,0.0,2,0.5,58.66666666666666,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,0.0,1.0,0.0,0.0,0,0.0,1,0.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,9.0,22.0,7.0,9.0,1,1.0,1,1.0,20.0,3.0,10.0,1,0.0,0.0,2,0.3333333333333333,72.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,1.0,0.0,0.0,1,1.0,2,1.0,10.0,1.0,3.0,2,0.0,0.0,2,0.4,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6.0,4.0,1.0,1.0,1,1.0,2,1.0,25.0,2.0,9.0,2,0.0,0.0,2,0.4,54.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,4.0,1.0,7.0,1.0,1,1.0,3,2.0,35.0,9.0,14.0,3,0.0,0.0,1,1.0,55.33333333333334,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0
0,1.0,3.0,5.0,9.0,1,1.0,1,0.0,20.0,0.0,3.0,1,0.0,0.0,1,1.0,67.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,20.0,37.0,10.0,14.0,2,0.5,3,3.0,15.0,6.0,21.0,2,0.0,0.0,1,1.0,48.66666666666666,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,10.0,4.0,12.0,2,0.0,0.0,2,0.4,54.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14.0,75.0,18.0,9.0,2,0.6666666666666666,3,3.0,50.0,7.0,7.0,1,1.0,0.0,3,0.5,58.66666666666666,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,9.0,4.0,5.0,2.0,1,0.0,1,1.0,5.0,1.0,5.0,1,1.0,0.0,2,0.3333333333333333,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
