,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.Code,SEO.Code
8371,2.0,2.0,3.0,0.0,1,1.0,2,1.0,15.0,3.0,16.0,1,1.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8372,1.0,0.0,0.0,0.0,1,0.0,1,1.0,5.0,3.0,1.0,1,1.0,0.0,2,0.5,62.0,3,7,10,192,3,21.0,4.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
8373,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8374,2.0,2.0,4.0,3.0,1,1.0,1,1.0,0.0,1.0,5.0,1,0.0,0.0,2,0.25,57.0,3,7,10,192,3,4.0,1.0,1000000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8375,6.0,12.0,2.0,0.0,1,1.0,2,2.0,30.0,9.0,12.0,1,0.0,0.0,2,0.6666666666666666,52.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8376,17.0,4.0,2.0,3.0,1,1.0,1,1.0,10.0,2.0,2.0,1,0.0,0.0,2,0.5,42.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8377,9.0,10.0,8.0,0.0,1,0.0,1,1.0,20.0,2.0,6.0,1,0.0,0.0,2,0.5,62.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8378,14.0,49.0,19.0,5.0,1,1.0,1,1.0,10.0,4.0,16.0,1,0.0,0.0,1,1.0,52.0,3,7,10,192,3,32.0,6.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8379,14.0,49.0,19.0,5.0,1,1.0,1,1.0,10.0,4.0,16.0,1,0.0,0.0,1,1.0,52.0,3,7,10,192,3,266.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8380,27.0,31.0,15.0,21.0,3,0.3333333333333333,4,3.0,50.0,9.0,10.0,2,0.0,0.0,1,1.0,62.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
8381,0.0,9.0,2.0,0.0,1,1.0,2,0.0,20.0,7.0,18.0,2,0.0,0.0,3,0.25,64.5,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8382,5.0,11.0,1.0,0.0,1,1.0,1,1.0,5.0,3.0,1.0,1,0.0,0.0,2,0.3333333333333333,52.0,3,7,10,192,3,4.0,1.0,500000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
8383,8.0,8.0,22.0,7.0,3,0.3333333333333333,3,2.0,50.0,12.0,33.0,2,0.0,0.0,1,1.0,63.666666666666664,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8384,0.0,1.0,4.0,2.0,2,0.5,2,1.0,15.0,0.0,3.0,1,0.0,0.0,2,0.3333333333333333,64.5,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8385,0.0,1.0,4.0,2.0,2,0.5,2,1.0,15.0,0.0,3.0,1,0.0,0.0,2,0.3333333333333333,64.5,3,7,10,192,3,32.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8386,22.0,16.0,58.0,32.0,2,0.75,5,3.0,45.0,7.0,13.0,2,0.0,0.0,2,0.8333333333333334,57.0,3,7,10,192,3,4.0,1.0,1000000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8387,3.0,2.0,1.0,2.0,2,0.5,2,2.0,15.0,8.0,17.0,1,0.5,0.5,2,0.5,47.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8388,6.0,11.0,16.0,4.0,1,1.0,3,0.0,20.0,6.0,19.0,1,0.0,0.0,1,1.0,60.333333333333336,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8389,0.0,13.0,12.0,0.0,2,0.0,2,2.0,30.0,12.0,32.0,2,0.0,0.0,2,0.6666666666666666,54.5,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8390,9.0,8.0,6.0,15.0,1,1.0,2,1.0,10.0,2.0,3.0,2,0.0,0.0,1,1.0,52.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
8391,2.0,7.0,4.0,2.0,1,0.0,1,1.0,5.0,1.0,10.0,1,0.0,0.0,2,0.5,52.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]"
8392,14.0,49.0,19.0,5.0,1,1.0,1,1.0,10.0,4.0,16.0,1,0.0,0.0,1,1.0,52.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8393,26.0,50.0,31.0,32.0,2,0.8333333333333334,6,5.0,65.0,6.0,29.0,3,0.0,0.0,2,0.8333333333333334,49.5,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8394,4.0,6.0,9.0,3.0,1,1.0,1,1.0,5.0,6.0,7.0,1,0.0,0.0,2,0.5,52.0,3,7,10,192,3,40.0,5.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8395,1.0,8.0,8.0,8.0,1,1.0,1,1.0,10.0,0.0,3.0,1,0.0,0.0,2,0.25,57.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8396,2.0,8.0,1.0,3.0,1,1.0,2,2.0,30.0,4.0,16.0,1,1.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8397,23.0,19.0,22.0,2.0,1,1.0,3,3.0,30.0,2.0,12.0,3,0.0,0.0,1,1.0,57.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8398,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8399,7.0,8.0,0.0,1.0,2,0.5,2,1.0,20.0,9.0,6.0,1,0.0,0.0,2,0.6666666666666666,47.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8400,19.0,26.0,12.0,1.0,1,0.0,1,1.0,10.0,3.0,8.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8401,0.0,1.0,4.0,2.0,2,0.5,2,1.0,15.0,0.0,3.0,1,0.0,0.0,2,0.3333333333333333,64.5,3,7,10,192,3,266.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8402,1.0,3.0,2.0,0.0,1,1.0,1,1.0,5.0,6.0,2.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,5.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
8403,13.0,11.0,6.0,2.0,2,0.0,2,2.0,20.0,6.0,9.0,2,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8404,6.0,2.0,0.0,0.0,1,1.0,1,0.0,10.0,7.0,1.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,1000000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8405,4.0,5.0,5.0,0.0,1,1.0,1,0.0,10.0,4.0,3.0,1,0.0,0.0,1,1.0,62.0,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
8406,19.0,66.0,29.0,62.0,1,1.0,4,2.0,40.0,3.0,40.0,1,1.0,0.0,2,0.8,58.25,3,7,10,192,3,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8407,0.0,0.0,2.0,0.0,0,0.0,1,0.0,5.0,0.0,2.0,1,0.0,0.0,2,0.5,52.0,3,7,10,192,3,266.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8408,1.0,3.0,0.0,2.0,0,0.0,1,0.0,5.0,3.0,4.0,1,0.0,0.0,2,0.5,42.0,3,7,10,192,3,4.0,1.0,500000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8409,0.0,0.0,3.0,3.0,1,1.0,1,1.0,20.0,1.0,2.0,1,1.0,0.0,2,0.5,67.0,6,8,10,223,3,21.0,4.0,50000,"[4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8410,31.0,54.0,93.0,32.0,3,0.6666666666666666,6,2.0,45.0,9.0,19.0,4,0.0,0.0,2,0.8333333333333334,57.0,6,8,10,223,3,21.0,4.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8411,9.0,23.0,42.0,13.0,1,1.0,1,0.0,0.0,1.0,2.0,1,0.0,0.0,2,0.5,72.0,6,8,10,223,3,21.0,4.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8412,11.0,12.0,2.0,0.0,1,1.0,1,0.0,0.0,4.0,1.0,1,0.0,0.0,2,0.0,47.0,6,8,10,223,3,21.0,4.0,50000,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
8413,4.0,14.0,3.0,0.0,1,0.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,2,0.5,42.0,6,8,10,223,3,21.0,4.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8414,2.0,6.0,5.0,0.0,1,1.0,1,1.0,20.0,1.0,3.0,1,0.0,0.0,1,1.0,72.0,6,8,10,223,3,21.0,4.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
8415,0.0,9.0,2.0,0.0,1,1.0,2,0.0,20.0,7.0,19.0,2,0.0,0.0,2,0.5,64.5,2,9,10,254,3,89.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8416,0.0,9.0,9.0,7.0,1,1.0,2,2.0,40.0,5.0,6.0,2,1.0,0.0,3,0.3333333333333333,67.0,2,9,10,254,3,34.0,8.0,50000,"[2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
8417,17.0,5.0,11.0,2.0,1,1.0,2,2.0,25.0,4.0,10.0,1,0.0,0.0,3,0.3333333333333333,54.5,2,9,10,254,3,6.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8418,5.0,4.0,2.0,3.0,1,1.0,1,1.0,10.0,2.0,0.0,1,0.0,0.0,1,1.0,42.0,2,9,10,254,3,0.0,0.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
8419,0.0,1.0,1.0,2.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,67.0,4,10,10,284,4,0.0,0.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
8420,0.0,0.0,0.0,0.0,2,0.0,2,1.0,15.0,6.0,12.0,1,0.0,0.0,1,1.0,47.0,4,10,10,284,4,277.0,10.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8421,5.0,10.0,16.0,1.0,1,0.0,1,1.0,5.0,8.0,18.0,1,0.0,0.0,1,1.0,47.0,4,10,10,284,4,9.0,1.0,50000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
8422,3.0,4.0,3.0,3.0,0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.3333333333333333,49.5,4,10,10,284,4,32.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8423,0.0,0.0,4.0,3.0,1,1.0,1,1.0,0.0,0.0,3.0,1,0.0,0.0,1,1.0,62.0,4,10,10,284,4,0.0,0.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8424,3.0,6.0,10.0,2.0,1,0.0,2,1.0,15.0,5.0,7.0,1,1.0,0.0,2,0.5,52.0,0,10,13,287,4,21.0,4.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
8425,13.0,2.0,15.0,0.0,1,1.0,2,2.0,20.0,7.0,10.0,1,1.0,0.0,1,1.0,69.5,0,10,13,287,4,281.0,7.0,400000,"[3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
8426,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.3333333333333333,49.5,0,10,13,287,4,269.0,6.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
8427,0.0,0.0,0.0,0.0,1,1.0,1,0.0,10.0,1.0,1.0,1,0.0,0.0,2,0.5,52.0,1,10,14,288,4,112.0,8.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
8428,8.0,8.0,9.0,2.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,2,0.5,42.0,1,10,14,288,4,34.0,8.0,50000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
8429,4.0,14.0,3.0,1.0,2,0.5,3,1.0,15.0,2.0,5.0,1,0.0,0.0,1,1.0,70.33333333333333,1,10,14,288,4,126.0,1.0,500000,"[1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8430,8.0,17.0,6.0,1.0,1,1.0,2,1.0,10.0,1.0,0.0,1,0.0,0.0,2,0.6666666666666666,64.5,2,10,15,289,4,6.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
8431,1.0,7.0,14.0,0.0,1,0.0,1,0.0,0.0,1.0,1.0,1,0.0,0.0,1,0.0,52.0,2,10,15,289,4,282.0,1.0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
